,post,lang,age_group,proximal,medial,distal
199,la campeona tiene abierta mucho las manos eso cansa menos y puedes hacer más repeticiones,sp,1,0,1,0
200,Hay algo que no haga bien esta mujer ?,sp,1,1,0,0
201,la diferencia esta en los brazos...,sp,1,1,0,0
202,Roro siempre demuestra el esfuerzo es el camino al éxito pero a eso hay que sumarle que roro sabe que ella puede y quiere ser la mejor 🥰🥰,sp,1,0,1,0
203,"Mi record es de 20, cómo es posible este suceso",sp,1,0,0,0
204,Muy bien RoRo esa es la posición real de las flexiones 🙂🙂,sp,1,0,1,0
205,Abby esta perdida,sp,1,1,0,0
206,hay algo que esta mujer no haga bien?,sp,1,1,0,0
207,que no hace esta bella mujer....un modelo deberas ... gracias por ese ejemplo de superación personal🙏🙏🥰,sp,1,1,1,0
208,Esque esta mujer si que es determinada. 👏,sp,1,1,0,0
209,"pero la ""campeona"" no las uso bien en esa pose uno se cansa menos bueno eso según yo 😃👍",sp,1,0,2,0
210,Cuándo es esa pelea?? Llevo como mil años esperando,sp,1,0,1,0
211,"no pues a esa ""campeona"" no la vi hacer ni una repetición 🤣",sp,1,0,1,0
212,qué es esa técnica de la campeona de boxeo? jajah,sp,1,0,1,0
213,"roro te tenía envidia y por eso no te seguía, mido 1.47 y no tienes idea lo mucho que te apoyo ahora, HERMOSA por todas esas veces que muchas nos hemos sentido inferiores 🤝🏻",sp,1,0,2,0
214,creeis que pida por abby este domingo en la iglesia,sp,1,0,0,0
215,lo de roro tenga esa técnica?🗿🗿,sp,1,0,1,0
216,Bro QUE NO SABE HACER ESTA MUJERRRRRRR,sp,1,0,0,0
217,roro no es de esta tierra 🌎😍,sp,1,1,0,0
218,"las mujeres debería tomar este ejemplo de muchacha, mis respetos",sp,1,0,0,0
219,"Te voy a ser sincero baki, no esculpí estos músculos con el objetivo de pelear",sp,1,1,0,0
220,hay algo que esta niña no haga perfecto???,sp,1,1,0,0
221,Bueno cualquiera de las dos técnicas en esa cantidad sí que es difícil!,sp,1,0,1,0
222,vamos roro voy a ti ! demuestra que nosotras decidimos que hacer con nuestras vidas y si eso es cocinarle a nuestro Pablo eso está bien!!💪🔥🇻🇪,sp,1,0,2,0
223,hay algo que esta mujer no haga bien??,sp,1,1,0,0
224,Si miramos bien una esta haciendo un ejercicio mientras que la otra simplemente se deja caer sin controlar su peso simplemente cumpliendo un recorrido mientras que la otra lo realiza como debe ser,sp,1,1,0,0
225,es que hay algo que esta mujer no haga bien?,sp,1,1,0,0
226,y si le proponemos a roro llegar a marte? jaja esa mujer hace todo bien!,sp,1,0,1,0
227,"Que Grande Roro, le esta enseñando a la campeona coml se hace y ademas pone que es una competencia para no hacerla sentir mal 👏🏽",sp,1,1,0,0
228,Esta entrenando con la campeona del mundo d boxeo uy esta fuerte su entrenamiento,sp,1,1,0,0
229,Hay algo que esta hermosura no haga bien?? 🥰🥰🥰🥰,sp,1,1,0,0
230,@jayrotam veré esa velada,sp,1,0,1,0
231,Roro no es de este mundo,sp,1,0,0,0
232,habrá una cosa que no haga bien esta mujer??,sp,1,1,0,0
233,"increíble Roro, mira esa forma en sus flexiones 😳",sp,1,0,1,0
234,todos sabemos que Roro esta haciendo más flexiones,sp,1,1,0,0
235,😂😂😂😂 solo 27 yo soy amateur y ni box practico y me hago 40 sin parar en buena técnica y para mi eso es nivel bb ya que estoy seguro que otros se harán mucho más 😂😂,sp,1,0,1,0
236,"y eso q roro lo hizo más abajo eh, abby dijo a roro de hecho cuando me vea en el ring me va a tanar miedo pero parece q va a ser al reves JAJAJAS",sp,1,0,1,0
237,ala campeonato esa de boxeo de una la dejo kao y no e peleado en mi vida,sp,1,0,1,0
238,Tu si el que esta leyendo esto estas chicas son mejores que tu dame 30 flexiones,sp,1,3,0,0
239,"gran ejercicio de ambas sigan con esa gran actitud, roro siempre dándolo todo, la mejores bendiciones y deseos para ambas 💯😁🙌",sp,1,0,1,0
240,"La gente que dice que es mas dificil las de roro? Cuanto mas abierto mas de pecho y menos de triceps tira, si el pecho no esta desarrollado cuesta mas abierto que cerrado, pero igual FLIPASSS",sp,1,1,0,0
241,pero roro hace algo mal? jaajaja es una pasada esta chica!,sp,1,1,0,0
242,Ahora todo el mundo es experto en flexiones y para empezar eso son sentadillas y es bueno para trabajar la zona amberxa del cupilo interior del coloquio transversal,sp,1,0,1,0
243,la técnica de roro está mejor verdad eso es lo que yo veo la otra abre mucho los brazos,sp,1,0,1,0
244,y eso que Roro bajaba más que la otra chica🗿,sp,1,0,1,0
245,nunca creí que Roro pusiera esa canción para entrenar,sp,1,0,1,0
246,campeona del mundo en boxeo y esa técnica al momento de hacer una flexion😅,sp,1,0,1,0
247,y eso que las planchas con los codos para dentros son más difíciles que los de codo rectos afuera,sp,1,0,1,0
248,Sabían que rorro es la hija de Rocky Balboa y que Abby es la Hija de Víctor Drago y por eso es que Abby es más grande que rorro,sp,1,0,1,0
249,Hay algo q esta mujer no haga bien?,sp,1,1,0,0
250,y eso q la campeona de boxeo las hacía fatal💀,sp,1,0,1,0
251,"Hubiera hecho más sino hubiera empezado tan enérgica, eso hizo que se cansara muy rápido. Pero no importa, eres increible Roro 😘",sp,1,0,1,0
252,"Soy profesional de Cultura Física y debo decir que Roro esta haciendo una flexiones con apoyo cerrado donde se trabajan más otros musculos. (Triceps, dorsales, hombro, pectoral, abdomen).",sp,1,1,0,0
253,mira esa ejecución 😎 perfecto,sp,1,0,1,0
254,porque la otra hizo abiertas ... eso hace daño a los nervios,sp,1,0,1,0
255,enserio alguien digame algo que esta mujer no sabe hacer 💀,sp,1,1,0,0
256,Roro esta haciendo otro tipo de flexiones por eso gano,sp,1,1,1,0
257,Dios esta mujer que la clonen 😂👏,sp,1,1,0,0
258,Eso es todo @RoRo tu puedes con eso y todo 🥹🤜🏻🫰🏻♥️♥️♥️,sp,1,0,1,0
259,Las que esta haciendo la campeona valen por 2 exigen mas,sp,1,1,0,0
260,Por Dios esta chica es como un Ciborg!!!?,sp,1,1,0,0
261,roro es la mamá de esa tal campeona 🔥,sp,1,0,1,0
262,ala y las flexiones que esta haciendo Roro son más difíciles aun que el otro estilo 😳😳😳,sp,1,1,0,0
263,Hay algo que no sepa hacer esta chica ?? 🥰🥰🥰🥰🥰,sp,1,1,0,0
264,@🐐⚡️ este pana iso más que esa campeona de boxeo,sp,1,0,1,0
265,que hermosa es esta mujer,sp,1,1,0,0
266,que no sabe esta mujer 😍,sp,1,1,0,0
267,roro y esa rola? 🤦,sp,1,0,1,0
268,hay algo que esta mujer no haga bien?,sp,1,1,0,0
269,"Roro bien, la otra esta haciendo omóplato 🤣",sp,1,1,0,0
270,Roro y esa cancion ???😭 No eres tú 😭😭😭,sp,1,0,1,0
271,Y eso que hacer flexiones con las piernas mas separadas es mas facil 💀,sp,1,0,1,0
272,primer comentario saludas estas bellisima,sp,1,1,0,0
273,puedes hacer eso hasta cocinando,sp,1,0,1,0
274,"tanto criticarla y ver alguno de los que habla de ella hacer eso , ya vemos que no sólo sabe hacer recetas",sp,1,0,1,0
275,"La campeona del mundo esta haciendo flexiones usando el pectoral solamente... Por otra parte roro, al tener menos distancia en el apoyo de las manos, está usando pectoral + tríceps. Injusto, no?",sp,1,1,0,0
276,vieron este vídeo y mandaron a RoRo a la velada ajajaj,sp,1,0,0,0
277,Hay algo que no haga bien esa mujer,sp,1,0,1,0
278,muy fan de esta mujer 🔥🔥🔥,sp,1,1,0,0
279,Y si las hace bien? Esa necesidad de querer sentirse mejor en todo es absurdo,sp,1,0,0,0
280,"la campeona hace flexiones abiertas pero con mal técnica porque no baja bien y encima con los pies más abiertos que eso ayuda, lo de RoRo es increíble",sp,1,0,1,0
281,Pero el tipo de flexión que esta haciendo Roro es más difícil,sp,1,1,0,0
282,Dios bendiga a esta mujer y que de esa bendita mujer me suelte un trancazo bendito 😻,sp,1,1,1,0
283,"Tus flexiones se centraron en el tríceps, mientras que la de ella en el pecho, por eso aguanto menos…",sp,1,0,1,0
284,"las flexiones se hacen con los codos pegados al cuerpo, no soy team nadie, pero la boxeadora las hace de manera errónea, roro las hace de forma correcta, y de esa manera, cuestan mucho más h",sp,1,0,1,0
285,la técnica de la campeona esta mal,sp,1,1,0,0
286,todo esta como ponen los brazos,sp,1,1,0,0
287,Yo solo quiero que le den like a mi comentario para que este celular suene y suene las notificaciones y mi mujer me pregunte enojada; Quien diablos te habla tanto y se arme el apocalipsis,sp,1,0,0,0
288,"Si esa tía es campeona de boxeo del mundo, yo puedo llegar a la luna de un salto",sp,1,0,1,0
289,de todas las canciones que podrías ponértela esta es la mejor voy a dormir a campeona,sp,1,1,0,0
290,"obvio que esta fingiendo la ""campeona""",sp,1,1,0,0
291,La campeona está haciendo pecho y Roro esta haciendo tricep 👀,sp,1,1,0,0
292,Roro que te enseñe a pegar duro para ganarle a la engreída esa 😎 vamos Roro,sp,1,0,1,0
293,Hay algo que no haga bien esta mujer? 😅,sp,1,1,0,0
294,soy peleador amateur y si hacemos menos de 40 nos echan del club.. esa boxeadora tiene que poder hacer mucho más si o si jajaj,sp,1,0,1,0
295,"@???:Isaías 41:10
No tengas miedo
porqué yo estoy contigo
no te desalientes
porqué yo soy tu dios
te daré fuerzas y te ayudaré. ❤️‍🩹
(copien este recado este lindo recado) 🙏",sp,1,0,0,0
296,la entrenadora las hizo con las manos abiertas por eso se canso más rápido,sp,1,0,1,0
297,"Y eso que la boxeadora, no las hizo bien.",sp,1,0,1,0
298,Hay algo que esta MUJER no pueda hacer!! 💀☺️,sp,1,1,0,0
299,roro le digo algo usted gano pq la campeona las esta asiendo mal acambio vos las ases perfectas a y wau esperaba solo 15,sp,1,1,0,0
300,por favor que alguien ponga a hacer su primera flexion a los entendidos q comentan que una esta mal y la otra bien 🤦‍♂️🤣🤣🤣🤣,sp,1,1,0,0
301,"Diferentes flexiones y pesas menos, pero igual estuvo increíble no todos hacen esa cantidad. 🙂‍↕️🫶",sp,1,0,1,0
302,yo ago eso bajo y no subo tengo brazos de espaweti,sp,1,0,1,0
303,Y eso que lo hizo más cerrado 😳,sp,1,0,1,0
304,"Las flexiones de la campeona son abiertas, eso hace que su rendimiento sea inferior oh que su cuerpo carge más peso de lo normal, y roro lo está haciendo bien ya que su cuerpo se centra más en el apoy",sp,1,0,1,0
305,Y eso que a Pablo no se Le antojo🗿💀,sp,1,0,1,0
306,"me gustaría ver esa versión de RORO
A QUIEN MAS???? =====>>>>",sp,1,0,1,0
307,Pero esta chica puede parar de hacerlo todo bien?????,sp,1,1,0,0
308,la otra está haciendo trampa eso no son flecciones,sp,1,0,1,0
309,"Con esa técnica, campeón cualquiera",sp,1,0,1,0
310,"estas entrenando o estas haciendl publicidad? cuando se entrena, se entrena sin paparaxi",sp,1,1,0,0
311,a ver tu fuerza explosiva? esa la vas a necesitar más,sp,1,0,1,0
312,qe alguien le enseñe a esa campeona como se hacen las flexiones,sp,1,0,1,0
313,vieron esos brazos ...... cambiaron mucho,sp,1,0,1,0
314,roro esta potente ☠️,sp,1,1,0,0
315,"teniendo en cuenta que el boxeo los hombros son mas propensos a lesiones
que la supuesta campeona haga las flexiones de esa manera, me hace poner en duda de su entrenador físico, es mas lesivo asi",sp,1,0,1,0
316,la otra esta haciendo las flexiones mal los con van hacia dentro no hacia fuera,sp,1,1,0,0
317,hay algo que esta mujer no sepa hacer bien? 😳😳,sp,1,1,0,0
318,like por esa music roro😂😂😂,sp,1,0,1,0
319,las esta haciendo mal la cam,sp,1,1,0,0
320,roro si las esta haciendo bien pero la disque campeona del mundo de boxeo las esta haciendo todas mal los codos van atras,sp,1,2,0,0
321,pero dele que esta haciéndolas muy encorvada la campeona,sp,1,1,0,0
322,es que roro tiene los brazos a los hombros en cambio la de boxeo los tiene más allá de los hombros y eso lo hace más fácil,sp,1,0,1,0
323,acaso hay algo que esta mujer no pueda aser 😳,sp,1,1,0,0
324,"Roro tiene los pies más juntos y los brazos también, esa posición es muchísimo más difícil, profundiza más que la otra chica. Aguante Roro",sp,1,0,1,0
325,si ya estaba 😍 de @RoRo ahora que esta fit me 😍 mas.....,sp,1,1,0,0
326,Donde esta la pelea no la encuentro,sp,1,1,0,0
327,campeona 😂😂😂😂😂😂 con esa tecnica de flexiones si claroo,sp,1,0,1,0
328,abbby viendo este video 🫡😭,sp,1,0,0,0
329,"si esta entrenando con ella, adiós abby",sp,1,1,0,0
330,abby esta re muerta 😟,sp,1,1,0,0
331,jajaja eso RoRo! 😃🖤,sp,1,0,1,0
332,la campeona del mundo de boxeo le gano igual porque aparte estaba haciendo flexiones abiertas que eso cuesta mas que flexiones normales que hacia roro,sp,1,0,1,0
333,bro y esa técnica,sp,1,0,1,0
334,Una campeona de boxeo hace solo 26 flexiones? Y con esa tecnica…,sp,1,0,1,0
335,y esa es campeona? si no las hace ni bien,sp,1,0,1,0
336,que campeona del boxeo será esa que solo aguanta 26 flexiones 😂,sp,1,0,1,0
337,y esa técnica.😳,sp,1,0,1,0
338,es la técnica no desmerito a roro pero se ve la diferencia de técnica y experiencia por eso ganó roro,sp,1,0,1,0
339,roro lo hace bien la otra chica no esos brazos están mal puesto,sp,1,0,1,0
340,el de la campeona la tecnica esta horrible las piernas le mas equilibrio y el recorrido no es completo haci que mejor estan las flexiones de roro,sp,1,1,0,0
341,Inflaron mucho a esta chica sin gracia,sp,1,1,0,0
342,@RoRo esfuérzate más así puedes ganar esa niña gigante,sp,1,0,1,0
343,"creen que con eso puede ganar, simplemente no dice nada",sp,1,0,1,0
344,"la campeona no baja nada, eso se puede considerar flexión ?",sp,1,0,1,0
345,Roro las estas haciendo súper mal 💀😭,sp,1,1,0,0
346,Diablo aparte de técnica perfecta le ganó esta potente nuestra cibor,sp,1,1,0,0
347,y eso que roro las hace bien y la campeona todas mal.... jaja,sp,1,0,1,0
348,y esos codos abiertos campeona del boxeo?,sp,1,0,1,0
349,ESTÁN VIENDO ESA TÉCNICA DE PUSH UPS????,sp,1,0,0,0
350,Esta haciendo flexiones militares roro esta fuerte,sp,1,1,0,0
351,la ejecucion de roro esta bien,sp,1,1,0,0
352,campiona la esta asiendo mal,sp,1,1,0,0
353,"pero si la otra hace flexiones abiertas, eso no lo haría una campeona del mundo",sp,1,0,1,0
354,"como 26, eso se hacen sin entrenamiento loco y campeona del mundo ni hablar xd",sp,1,0,1,0
355,la campeona esta más abierta,sp,1,1,0,0
356,tenga en cuenta la altura y el peso eso ase que sea más fácil o complicado las flexiones,sp,1,0,1,0
357,"roro no te compares con ella, ella esta haciendo una buena postura mas un equilibrio perfecto y vos solo hiciste lo basco igyal super vien pero tenes q parctiras tu postura",sp,1,1,0,0
358,En serio esta chica hay algo que no sepa hacer? Jajajaa envidia sana❤️ánimo RORO!,sp,1,1,0,0
359,mira Roro estoy de tu lado y te apoyo en todo pero si esa es la campeona espero que no estés aprendiendo de ella porque esa técnica da mucho de que hablar,sp,1,0,2,0
360,Ahora solo falta que boxes la mitad de la campeona y esto esta hecho,sp,1,2,0,0
361,"aunque sean distintas técnicas de hacer flexiones , lo de roro es una locura , llega al fallo de manera perfecta , o eso es lo que se ve .",sp,1,0,1,0
362,"me estas diciendo que la campeona mundial no sabe hacer lagartijas y RoRo si?!!!!!
alv!!!!!! tu puedes RoRo!!!",sp,1,1,0,0
363,"DILE A ESTA ""CAMPEONA""QUE MEJORE LA TECNICA PAUAJJAJA",sp,1,0,0,0
364,¿Qué no hace esta mujer?,sp,1,1,0,0
365,por que nadie esta hablando de lo importante ? esta entrenando con la campeona del mundo !!!!!!!,sp,1,2,0,0
366,Y así es como gira el planeta? Esta chica es la que lo mueve a empujones?,sp,1,0,0,0
367,no sirve de nada eso para pegar.. pero se coloco mejor,sp,1,0,1,0
368,roro esta tirando de triceps y no de pecho. de nada😘,sp,1,1,0,0
369,Apuesto por ti por que me caes bien pero no se te ve con cara de maldad y en las peleas eso se lleva e. La sangre . Animo,sp,1,0,1,0
370,"Y creo que también tiene mejor ejecución, está empleando mas el tricep con esa posición de manos 🤓",sp,1,0,1,0
371,olé esa Roro! ADMIRABLE! 👏🏽👏🏽👏🏽👏🏽,sp,1,0,1,0
372,roro esta fuera de serie,sp,1,1,0,0
373,Haz un agarre mas abierto asi estas tirando de triceps,sp,1,1,0,0
374,Está mujer ya se está viniendo muy arriba un día de estos díra de meterse en una jaula con una campeona de MMA pensando que la va a reventar😂😂,sp,1,1,0,0
375,pero la de la campeona la técnica esta mal?,sp,1,1,0,0
376,"Ella las esta haciendo bien,las tuyas son mas faciles",sp,1,1,0,0
377,Y eso que la boxeadora las hace pero muy mal..,sp,1,0,1,0
378,Cada vez más orgulloso de esa mujer ✨,sp,1,0,1,0
379,Y eso que ella las hacía mal,sp,1,0,1,0
380,ni siquiera las hace bien como la campeona mantiene el cuadro más cerrado y eso no dificulta el peso ni la fuerza que usa la campeona no existe comparación en este video solo fama,sp,1,0,1,0
381,hasta en eso Roro es mejor 😎 en el combate la va a destrozar a la otra,sp,1,0,1,0
382,Y eso que roro si usaba y tenia buena tecnica,sp,1,0,1,0
383,y eso que roro tiene mejor tecnica,sp,1,0,1,0
384,"""saben el miedo que da RORO, esa mujer hace CHAMPUU desde cero"" ahora te entiendo chica hajskaka",sp,1,0,1,0
385,y eso que roro las hizo bien hechas,sp,1,0,1,0
386,ella las hizo abiertas tu las hiciste cerradas por eso no ganaste,sp,1,0,1,0
387,vamoss haci se hace segui haci para q ganes contra esa aby😒😒,sp,1,0,1,0
388,😬😬😬 esta fuerte Roro,sp,1,1,0,0
389,y eso que roro si la está haciendo con la técnica correcta,sp,1,0,1,0
390,solo espero con deseo que Abby gane para que dejen de estar idolatrando a esta tipa que ya me tiene harta,sp,1,1,0,0
391,la postura es diferente 😂 eso influye mucho,sp,1,0,1,0
392,como se ponen la campeona lo esta haciendo mal,sp,1,1,0,0
393,"perdón roro en esta ya no estoy a tu lado
hay mucha diferencia entre hacer flexiones con brazos cerrados a brazos abiertos
pero de que si haces, pues si haces 🙆🏻‍♂️",sp,1,1,0,0
394,"lol, banda de camión. si de verdad te mola esta canción me has ganado jajaja",sp,1,1,0,0
395,La campeona esta los brazos mas separados ps,sp,1,1,0,0
396,para mi gamo roro la otra esta haciendo plancha pero no baja todo el cuerpo,sp,1,1,0,0
397,yo no puedo hacer de esos 😭😭,sp,1,0,1,0
398,está como raro este video esto está editado,sp,1,1,0,0
399,cansan más las de roro por si preguntan pone mucha resistencia en la parte del hombro por eso esas centran al pecho,sp,1,0,2,0
400,RoRo solo hizo esa cantidad porque pablo tenia hambre y se le antojaba algo lijero y RoRo iba a cocinarle,sp,1,0,1,0
401,Roro esa canción 😱,sp,1,0,1,0
